district,date,disease,disease_group,disease_communicable,n_cases
Siha,2018-01-01,Tuberculosis,Respiratory Infection,CD,522
Siha,2018-01-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,6
Siha,2018-01-01,Upper Respiratory Infections,Respiratory Infection,CD,5052
Siha,2018-01-01,Urinary Tract Infections,Other Communicable Diseases,CD,1904
Siha,2018-01-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-01-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-02-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-02-01,Bronchial Asthma,Respiratory Disease,NCD,132
Siha,2018-02-01,Caries,Other Non-Communicable Diseases,NCD,72
Siha,2018-02-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-02-01,Diabetes Mellitus,Diabetes Mellitus,NCD,276
Siha,2018-02-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,318
Siha,2018-02-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,10
Siha,2018-02-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,48
Siha,2018-02-01,Epilepsy,Neurological Disorders,NCD,84
Siha,2018-02-01,Fractures,Trauma and Injuries,NCD,114
Siha,2018-02-01,Gynecological Diseases,Gynecological Diseases,NCD,100
Siha,2018-02-01,Hypertension,Cardiovascular Disease,NCD,474
Siha,2018-02-01,Infectious Eye Disease,Other Communicable Diseases,CD,213
Siha,2018-02-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-02-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,628
Siha,2018-02-01,Kwashiorkor,Malnutrition,NCD,0
Siha,2018-02-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-02-01,Malaria,Vector borne infection,CD,16
Siha,2018-02-01,Marasmic Kwashiorkor,Malnutrition,NCD,4
Siha,2018-02-01,Marasmus,Malnutrition,NCD,0
Siha,2018-02-01,Measles,Other Communicable Diseases,CD,0
Siha,2018-02-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-02-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,184
Siha,2018-02-01,Moderate Malnutrition,Malnutrition,NCD,66
Siha,2018-02-01,Neoplasms/Cancer,Cancer,NCD,24
Siha,2018-02-01,Neuroses,Neurological Disorders,NCD,22
Siha,2018-02-01,"Nutritional Disorders, Other",Malnutrition,NCD,56
Siha,2018-02-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,60
Siha,2018-02-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,356
Siha,2018-02-01,"Pneumonia, Severe",Respiratory Infection,CD,214
Siha,2018-02-01,Poisoning,Other Non-Communicable Diseases,NCD,2
Siha,2018-02-01,Psychoses,Neurological Disorders,NCD,12
Siha,2018-02-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-02-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-02-01,Road Traffic Accidents,Trauma and Injuries,NCD,96
Siha,2018-02-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,0
Siha,2018-02-01,Skin Infection - Fungal,Skin infection,CD,236
Siha,2018-02-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,10
Siha,2018-02-01,Substance Abuse,Other Non-Communicable Diseases,NCD,0
Siha,2018-02-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-02-01,Tuberculosis,Respiratory Infection,CD,492
Siha,2018-02-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,4
Siha,2018-02-01,Upper Respiratory Infections,Respiratory Infection,CD,4504
Siha,2018-02-01,Urinary Tract Infections,Other Communicable Diseases,CD,1678
Siha,2018-02-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-02-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-03-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-03-01,Bronchial Asthma,Respiratory Disease,NCD,216
Siha,2018-03-01,Caries,Other Non-Communicable Diseases,NCD,42
Siha,2018-03-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-03-01,Diabetes Mellitus,Diabetes Mellitus,NCD,194
Siha,2018-03-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,818
Siha,2018-03-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,26
Siha,2018-03-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,86
Siha,2018-03-01,Epilepsy,Neurological Disorders,NCD,71
Siha,2018-03-01,Fractures,Trauma and Injuries,NCD,108
Siha,2018-03-01,Gynecological Diseases,Gynecological Diseases,NCD,162
Siha,2018-03-01,Hypertension,Cardiovascular Disease,NCD,508
Siha,2018-03-01,Infectious Eye Disease,Other Communicable Diseases,CD,258
Siha,2018-03-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-03-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,842
Siha,2018-03-01,Kwashiorkor,Malnutrition,NCD,0
Siha,2018-03-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-03-01,Malaria,Vector borne infection,CD,22
Siha,2018-03-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-03-01,Marasmus,Malnutrition,NCD,0
Siha,2018-03-01,Measles,Other Communicable Diseases,CD,0
Siha,2018-03-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-03-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,142
Siha,2018-03-01,Moderate Malnutrition,Malnutrition,NCD,40
Siha,2018-03-01,Neoplasms/Cancer,Cancer,NCD,8
Siha,2018-03-01,Neuroses,Neurological Disorders,NCD,9
Siha,2018-03-01,"Nutritional Disorders, Other",Malnutrition,NCD,41
Siha,2018-03-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,70
Siha,2018-03-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,472
Siha,2018-03-01,"Pneumonia, Severe",Respiratory Infection,CD,200
Siha,2018-03-01,Poisoning,Other Non-Communicable Diseases,NCD,18
Siha,2018-03-01,Psychoses,Neurological Disorders,NCD,26
Siha,2018-03-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-03-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-03-01,Road Traffic Accidents,Trauma and Injuries,NCD,78
Siha,2018-03-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Siha,2018-03-01,Skin Infection - Fungal,Skin infection,CD,334
Siha,2018-03-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,16
Siha,2018-03-01,Substance Abuse,Other Non-Communicable Diseases,NCD,1
Siha,2018-03-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-03-01,Tuberculosis,Respiratory Infection,CD,12
Siha,2018-03-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,36
Siha,2018-03-01,Upper Respiratory Infections,Respiratory Infection,CD,5036
Siha,2018-03-01,Urinary Tract Infections,Other Communicable Diseases,CD,1836
Siha,2018-03-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-03-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-04-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-04-01,Bronchial Asthma,Respiratory Disease,NCD,216
Siha,2018-04-01,Caries,Other Non-Communicable Diseases,NCD,28
Siha,2018-04-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-04-01,Diabetes Mellitus,Diabetes Mellitus,NCD,314
Siha,2018-04-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,378
Siha,2018-04-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,10
Siha,2018-04-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,8
Siha,2018-04-01,Epilepsy,Neurological Disorders,NCD,48
Siha,2018-04-01,Fractures,Trauma and Injuries,NCD,120
Siha,2018-04-01,Gynecological Diseases,Gynecological Diseases,NCD,162
Siha,2018-04-01,Hypertension,Cardiovascular Disease,NCD,550
Siha,2018-04-01,Infectious Eye Disease,Other Communicable Diseases,CD,130
Siha,2018-04-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-04-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,722
Siha,2018-04-01,Kwashiorkor,Malnutrition,NCD,2
Siha,2018-04-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-04-01,Malaria,Vector borne infection,CD,32
Siha,2018-04-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-04-01,Marasmus,Malnutrition,NCD,0
Siha,2018-04-01,Measles,Other Communicable Diseases,CD,0
Siha,2018-04-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-04-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,80
Siha,2018-04-01,Moderate Malnutrition,Malnutrition,NCD,62
Siha,2018-04-01,Neoplasms/Cancer,Cancer,NCD,0
Siha,2018-04-01,Neuroses,Neurological Disorders,NCD,28
Siha,2018-04-01,"Nutritional Disorders, Other",Malnutrition,NCD,16
Siha,2018-04-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,50
Siha,2018-04-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,484
Siha,2018-04-01,"Pneumonia, Severe",Respiratory Infection,CD,146
Siha,2018-04-01,Poisoning,Other Non-Communicable Diseases,NCD,6
Siha,2018-04-01,Psychoses,Neurological Disorders,NCD,10
Siha,2018-04-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-04-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-04-01,Road Traffic Accidents,Trauma and Injuries,NCD,40
Siha,2018-04-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,6
Siha,2018-04-01,Skin Infection - Fungal,Skin infection,CD,178
Siha,2018-04-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,16
Siha,2018-04-01,Substance Abuse,Other Non-Communicable Diseases,NCD,4
Siha,2018-04-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-04-01,Tuberculosis,Respiratory Infection,CD,16
Siha,2018-04-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,0
Siha,2018-04-01,Upper Respiratory Infections,Respiratory Infection,CD,3614
Siha,2018-04-01,Urinary Tract Infections,Other Communicable Diseases,CD,1728
Siha,2018-04-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-04-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-05-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-05-01,Bronchial Asthma,Respiratory Disease,NCD,218
Siha,2018-05-01,Caries,Other Non-Communicable Diseases,NCD,52
Siha,2018-05-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-05-01,Diabetes Mellitus,Diabetes Mellitus,NCD,204
Siha,2018-05-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,348
Siha,2018-05-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,2
Siha,2018-05-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,18
Siha,2018-05-01,Epilepsy,Neurological Disorders,NCD,78
Siha,2018-05-01,Fractures,Trauma and Injuries,NCD,140
Siha,2018-05-01,Gynecological Diseases,Gynecological Diseases,NCD,58
Siha,2018-05-01,Hypertension,Cardiovascular Disease,NCD,436
Siha,2018-05-01,Infectious Eye Disease,Other Communicable Diseases,CD,244
Siha,2018-05-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-05-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,600
Siha,2018-05-01,Kwashiorkor,Malnutrition,NCD,0
Siha,2018-05-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-05-01,Malaria,Vector borne infection,CD,88
Siha,2018-05-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-05-01,Marasmus,Malnutrition,NCD,0
Siha,2018-05-01,Measles,Other Communicable Diseases,CD,2
Siha,2018-05-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-05-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,140
Siha,2018-05-01,Moderate Malnutrition,Malnutrition,NCD,14
Siha,2018-05-01,Neoplasms/Cancer,Cancer,NCD,10
Siha,2018-05-01,Neuroses,Neurological Disorders,NCD,20
Siha,2018-05-01,"Nutritional Disorders, Other",Malnutrition,NCD,26
Siha,2018-05-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,90
Siha,2018-05-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,542
Siha,2018-05-01,"Pneumonia, Severe",Respiratory Infection,CD,508
Siha,2018-05-01,Poisoning,Other Non-Communicable Diseases,NCD,4
Siha,2018-05-01,Psychoses,Neurological Disorders,NCD,20
Siha,2018-05-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-05-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-05-01,Road Traffic Accidents,Trauma and Injuries,NCD,66
Siha,2018-05-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,4
Siha,2018-05-01,Skin Infection - Fungal,Skin infection,CD,300
Siha,2018-05-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,14
Siha,2018-05-01,Substance Abuse,Other Non-Communicable Diseases,NCD,10
Siha,2018-05-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-05-01,Tuberculosis,Respiratory Infection,CD,4
Siha,2018-05-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,0
Siha,2018-05-01,Upper Respiratory Infections,Respiratory Infection,CD,5868
Siha,2018-05-01,Urinary Tract Infections,Other Communicable Diseases,CD,2026
Siha,2018-05-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-05-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-06-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-06-01,Bronchial Asthma,Respiratory Disease,NCD,280
Siha,2018-06-01,Caries,Other Non-Communicable Diseases,NCD,6
Siha,2018-06-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-06-01,Diabetes Mellitus,Diabetes Mellitus,NCD,356
Siha,2018-06-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,238
Siha,2018-06-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,0
Siha,2018-06-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,0
Siha,2018-06-01,Epilepsy,Neurological Disorders,NCD,82
Siha,2018-06-01,Fractures,Trauma and Injuries,NCD,56
Siha,2018-06-01,Gynecological Diseases,Gynecological Diseases,NCD,96
Siha,2018-06-01,Hypertension,Cardiovascular Disease,NCD,828
Siha,2018-06-01,Infectious Eye Disease,Other Communicable Diseases,CD,390
Siha,2018-06-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-06-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,818
Siha,2018-06-01,Kwashiorkor,Malnutrition,NCD,0
Siha,2018-06-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-06-01,Malaria,Vector borne infection,CD,68
Siha,2018-06-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-06-01,Marasmus,Malnutrition,NCD,0
Siha,2018-06-01,Measles,Other Communicable Diseases,CD,0
Siha,2018-06-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-06-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,140
Siha,2018-06-01,Moderate Malnutrition,Malnutrition,NCD,2
Siha,2018-06-01,Neoplasms/Cancer,Cancer,NCD,0
Siha,2018-06-01,Neuroses,Neurological Disorders,NCD,14
Siha,2018-06-01,"Nutritional Disorders, Other",Malnutrition,NCD,4
Siha,2018-06-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,38
Siha,2018-06-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,376
Siha,2018-06-01,"Pneumonia, Severe",Respiratory Infection,CD,96
Siha,2018-06-01,Poisoning,Other Non-Communicable Diseases,NCD,14
Siha,2018-06-01,Psychoses,Neurological Disorders,NCD,22
Siha,2018-06-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-06-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-06-01,Road Traffic Accidents,Trauma and Injuries,NCD,60
Siha,2018-06-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,0
Siha,2018-06-01,Skin Infection - Fungal,Skin infection,CD,352
Siha,2018-06-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,10
Siha,2018-06-01,Substance Abuse,Other Non-Communicable Diseases,NCD,0
Siha,2018-06-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-06-01,Tuberculosis,Respiratory Infection,CD,2
Siha,2018-06-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,0
Siha,2018-06-01,Upper Respiratory Infections,Respiratory Infection,CD,4826
Siha,2018-06-01,Urinary Tract Infections,Other Communicable Diseases,CD,2040
Siha,2018-06-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-06-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-07-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-07-01,Bronchial Asthma,Respiratory Disease,NCD,256
Siha,2018-07-01,Caries,Other Non-Communicable Diseases,NCD,20
Siha,2018-07-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-07-01,Diabetes Mellitus,Diabetes Mellitus,NCD,404
Siha,2018-07-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,346
Siha,2018-07-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,2
Siha,2018-07-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,2
Siha,2018-07-01,Epilepsy,Neurological Disorders,NCD,66
Siha,2018-07-01,Fractures,Trauma and Injuries,NCD,80
Siha,2018-07-01,Gynecological Diseases,Gynecological Diseases,NCD,78
Siha,2018-07-01,Hypertension,Cardiovascular Disease,NCD,768
Siha,2018-07-01,Infectious Eye Disease,Other Communicable Diseases,CD,191
Siha,2018-07-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-07-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,994
Siha,2018-07-01,Kwashiorkor,Malnutrition,NCD,0
Siha,2018-07-01,Leprosy,Other Communicable Diseases,CD,46
Siha,2018-07-01,Malaria,Vector borne infection,CD,72
Siha,2018-07-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-07-01,Marasmus,Malnutrition,NCD,0
Siha,2018-07-01,Measles,Other Communicable Diseases,CD,0
Siha,2018-07-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-07-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,650
Siha,2018-07-01,Moderate Malnutrition,Malnutrition,NCD,0
Siha,2018-07-01,Neoplasms/Cancer,Cancer,NCD,6
Siha,2018-07-01,Neuroses,Neurological Disorders,NCD,6
Siha,2018-07-01,"Nutritional Disorders, Other",Malnutrition,NCD,2
Siha,2018-07-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,106
Siha,2018-07-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,496
Siha,2018-07-01,"Pneumonia, Severe",Respiratory Infection,CD,80
Siha,2018-07-01,Poisoning,Other Non-Communicable Diseases,NCD,0
Siha,2018-07-01,Psychoses,Neurological Disorders,NCD,32
Siha,2018-07-01,Rabies,Other Communicable Diseases,CD,NA
Siha,2018-07-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Siha,2018-07-01,Road Traffic Accidents,Trauma and Injuries,NCD,76
Siha,2018-07-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Siha,2018-07-01,Skin Infection - Fungal,Skin infection,CD,340
Siha,2018-07-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,12
Siha,2018-07-01,Substance Abuse,Other Non-Communicable Diseases,NCD,120
Siha,2018-07-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Siha,2018-07-01,Tuberculosis,Respiratory Infection,CD,8
Siha,2018-07-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,0
Siha,2018-07-01,Upper Respiratory Infections,Respiratory Infection,CD,6638
Siha,2018-07-01,Urinary Tract Infections,Other Communicable Diseases,CD,2544
Siha,2018-07-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Siha,2018-07-01,Yellow Fever,Other vector borne diseases,CD,NA
Siha,2018-08-01,Acute Flaccid Paralysis,Neurological Disorders,Both,0
Siha,2018-08-01,Bronchial Asthma,Respiratory Disease,NCD,218
Siha,2018-08-01,Caries,Other Non-Communicable Diseases,NCD,32
Siha,2018-08-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Siha,2018-08-01,Diabetes Mellitus,Diabetes Mellitus,NCD,640
Siha,2018-08-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,244
Siha,2018-08-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,0
Siha,2018-08-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,0
Siha,2018-08-01,Epilepsy,Neurological Disorders,NCD,44
Siha,2018-08-01,Fractures,Trauma and Injuries,NCD,46
Siha,2018-08-01,Gynecological Diseases,Gynecological Diseases,NCD,94
Siha,2018-08-01,Hypertension,Cardiovascular Disease,NCD,662
Siha,2018-08-01,Infectious Eye Disease,Other Communicable Diseases,CD,106
Siha,2018-08-01,Influenza,Respiratory Infection,CD,NA
Siha,2018-08-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,970
Siha,2018-08-01,Kwashiorkor,Malnutrition,NCD,6
Siha,2018-08-01,Leprosy,Other Communicable Diseases,CD,0
Siha,2018-08-01,Malaria,Vector borne infection,CD,54
Siha,2018-08-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Siha,2018-08-01,Marasmus,Malnutrition,NCD,0
Siha,2018-08-01,Measles,Other Communicable Diseases,CD,2
Siha,2018-08-01,Meningitis,Neurological Disorders,Both,NA
Siha,2018-08-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,100
Siha,2018-08-01,Moderate Malnutrition,Malnutrition,NCD,0
