district,date,disease,disease_group,disease_communicable,n_cases
Siha,2022-07-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,734
Siha,2022-07-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,492
Siha,2022-07-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,40
Siha,2022-07-01,Psychoses,Neurological,Non-Communicable Diseases,32
Siha,2022-07-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,50
Siha,2022-07-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-07-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,342
Siha,2022-07-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2022-07-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2022-07-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,0
Siha,2022-07-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,80
Siha,2022-07-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4302
Siha,2022-07-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1484
Siha,2022-08-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,238
Siha,2022-08-01,Caries,Other Non-Communicable,Non-Communicable Diseases,98
Siha,2022-08-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,350
Siha,2022-08-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,432
Siha,2022-08-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,94
Siha,2022-08-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,54
Siha,2022-08-01,Epilepsy,Neurological,Non-Communicable Diseases,140
Siha,2022-08-01,Fractures,Trauma,Non-Communicable Diseases,60
Siha,2022-08-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,774
Siha,2022-08-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,316
Siha,2022-08-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,750
Siha,2022-08-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-08-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,26
Siha,2022-08-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,106
Siha,2022-08-01,Neuroses,Neurological,Non-Communicable Diseases,24
Siha,2022-08-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,82
Siha,2022-08-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,760
Siha,2022-08-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,496
Siha,2022-08-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,46
Siha,2022-08-01,Psychoses,Neurological,Non-Communicable Diseases,24
Siha,2022-08-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,94
Siha,2022-08-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-08-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,458
Siha,2022-08-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,14
Siha,2022-08-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2022-08-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2022-08-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,66
Siha,2022-08-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4206
Siha,2022-08-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1492
Siha,2022-09-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,254
Siha,2022-09-01,Caries,Other Non-Communicable,Non-Communicable Diseases,166
Siha,2022-09-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,480
Siha,2022-09-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,410
Siha,2022-09-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,98
Siha,2022-09-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,106
Siha,2022-09-01,Epilepsy,Neurological,Non-Communicable Diseases,138
Siha,2022-09-01,Fractures,Trauma,Non-Communicable Diseases,130
Siha,2022-09-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,884
Siha,2022-09-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,308
Siha,2022-09-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,828
Siha,2022-09-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-09-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,32
Siha,2022-09-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,66
Siha,2022-09-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2022-09-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,66
Siha,2022-09-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,772
Siha,2022-09-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,332
Siha,2022-09-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,60
Siha,2022-09-01,Psychoses,Neurological,Non-Communicable Diseases,68
Siha,2022-09-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,72
Siha,2022-09-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-09-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,518
Siha,2022-09-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,20
Siha,2022-09-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,32
Siha,2022-09-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2022-09-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,56
Siha,2022-09-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4454
Siha,2022-09-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1332
Siha,2022-10-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,178
Siha,2022-10-01,Caries,Other Non-Communicable,Non-Communicable Diseases,130
Siha,2022-10-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,388
Siha,2022-10-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,358
Siha,2022-10-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,114
Siha,2022-10-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,110
Siha,2022-10-01,Epilepsy,Neurological,Non-Communicable Diseases,106
Siha,2022-10-01,Fractures,Trauma,Non-Communicable Diseases,148
Siha,2022-10-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,836
Siha,2022-10-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,192
Siha,2022-10-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,600
Siha,2022-10-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-10-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,16
Siha,2022-10-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,62
Siha,2022-10-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2022-10-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,64
Siha,2022-10-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,668
Siha,2022-10-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,354
Siha,2022-10-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,54
Siha,2022-10-01,Psychoses,Neurological,Non-Communicable Diseases,30
Siha,2022-10-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,48
Siha,2022-10-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-10-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,434
Siha,2022-10-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,4
Siha,2022-10-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,18
Siha,2022-10-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,22
Siha,2022-10-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,40
Siha,2022-10-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4178
Siha,2022-10-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1546
Siha,2022-11-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,204
Siha,2022-11-01,Caries,Other Non-Communicable,Non-Communicable Diseases,68
Siha,2022-11-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,432
Siha,2022-11-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,378
Siha,2022-11-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,164
Siha,2022-11-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,126
Siha,2022-11-01,Epilepsy,Neurological,Non-Communicable Diseases,111
Siha,2022-11-01,Fractures,Trauma,Non-Communicable Diseases,114
Siha,2022-11-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,836
Siha,2022-11-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,328
Siha,2022-11-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,736
Siha,2022-11-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-11-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,6
Siha,2022-11-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,66
Siha,2022-11-01,Neuroses,Neurological,Non-Communicable Diseases,38
Siha,2022-11-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,48
Siha,2022-11-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,690
Siha,2022-11-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,344
Siha,2022-11-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,50
Siha,2022-11-01,Psychoses,Neurological,Non-Communicable Diseases,36
Siha,2022-11-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,46
Siha,2022-11-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-11-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,322
Siha,2022-11-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,10
Siha,2022-11-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2022-11-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2022-11-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,86
Siha,2022-11-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4532
Siha,2022-11-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1656
Siha,2022-12-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,200
Siha,2022-12-01,Caries,Other Non-Communicable,Non-Communicable Diseases,106
Siha,2022-12-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,406
Siha,2022-12-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,392
Siha,2022-12-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,136
Siha,2022-12-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,114
Siha,2022-12-01,Epilepsy,Neurological,Non-Communicable Diseases,92
Siha,2022-12-01,Fractures,Trauma,Non-Communicable Diseases,168
Siha,2022-12-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,722
Siha,2022-12-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,252
Siha,2022-12-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,472
Siha,2022-12-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,6
Siha,2022-12-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,22
Siha,2022-12-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,60
Siha,2022-12-01,Neuroses,Neurological,Non-Communicable Diseases,36
Siha,2022-12-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,98
Siha,2022-12-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,662
Siha,2022-12-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,264
Siha,2022-12-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,66
Siha,2022-12-01,Psychoses,Neurological,Non-Communicable Diseases,24
Siha,2022-12-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,74
Siha,2022-12-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-12-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,356
Siha,2022-12-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,24
Siha,2022-12-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,24
Siha,2022-12-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2022-12-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,58
Siha,2022-12-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3216
Siha,2022-12-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1478
Moshi,2014-01-01,Malnutrition,Malnutrition,Non-Communicable Diseases,129
Moshi,2014-02-01,Malnutrition,Malnutrition,Non-Communicable Diseases,137
Moshi,2014-03-01,Malnutrition,Malnutrition,Non-Communicable Diseases,182
Moshi,2014-04-01,Malnutrition,Malnutrition,Non-Communicable Diseases,156
Moshi,2014-05-01,Malnutrition,Malnutrition,Non-Communicable Diseases,238
Moshi,2014-06-01,Malnutrition,Malnutrition,Non-Communicable Diseases,314
Moshi,2014-07-01,Malnutrition,Malnutrition,Non-Communicable Diseases,271
Moshi,2014-08-01,Malnutrition,Malnutrition,Non-Communicable Diseases,175
Moshi,2014-09-01,Malnutrition,Malnutrition,Non-Communicable Diseases,201
Moshi,2014-10-01,Malnutrition,Malnutrition,Non-Communicable Diseases,187
Moshi,2014-11-01,Malnutrition,Malnutrition,Non-Communicable Diseases,411
Moshi,2014-12-01,Malnutrition,Malnutrition,Non-Communicable Diseases,262
Moshi,2015-01-01,Malnutrition,Malnutrition,Non-Communicable Diseases,585
Moshi,2015-02-01,Malnutrition,Malnutrition,Non-Communicable Diseases,354
Moshi,2015-03-01,Malnutrition,Malnutrition,Non-Communicable Diseases,444
Moshi,2015-04-01,Malnutrition,Malnutrition,Non-Communicable Diseases,362
Moshi,2015-05-01,Malnutrition,Malnutrition,Non-Communicable Diseases,274
Moshi,2015-06-01,Malnutrition,Malnutrition,Non-Communicable Diseases,80
Moshi,2015-07-01,Malnutrition,Malnutrition,Non-Communicable Diseases,317
Moshi,2015-08-01,Malnutrition,Malnutrition,Non-Communicable Diseases,39
Moshi,2015-09-01,Malnutrition,Malnutrition,Non-Communicable Diseases,121
Moshi,2015-10-01,Malnutrition,Malnutrition,Non-Communicable Diseases,128
Moshi,2015-11-01,Malnutrition,Malnutrition,Non-Communicable Diseases,60
Moshi,2015-12-01,Malnutrition,Malnutrition,Non-Communicable Diseases,71
Moshi,2016-01-01,Malnutrition,Malnutrition,Non-Communicable Diseases,147
Moshi,2016-02-01,Malnutrition,Malnutrition,Non-Communicable Diseases,101
Moshi,2016-03-01,Malnutrition,Malnutrition,Non-Communicable Diseases,33
Moshi,2016-04-01,Malnutrition,Malnutrition,Non-Communicable Diseases,296
Moshi,2016-05-01,Malnutrition,Malnutrition,Non-Communicable Diseases,256
Moshi,2016-06-01,Malnutrition,Malnutrition,Non-Communicable Diseases,167
Moshi,2016-07-01,Malnutrition,Malnutrition,Non-Communicable Diseases,76
Moshi,2016-08-01,Malnutrition,Malnutrition,Non-Communicable Diseases,258
Moshi,2016-09-01,Malnutrition,Malnutrition,Non-Communicable Diseases,236
Moshi,2016-10-01,Malnutrition,Malnutrition,Non-Communicable Diseases,19
Moshi,2016-11-01,Malnutrition,Malnutrition,Non-Communicable Diseases,84
Moshi,2016-12-01,Malnutrition,Malnutrition,Non-Communicable Diseases,227
Moshi,2017-01-01,Malnutrition,Malnutrition,Non-Communicable Diseases,273
Moshi,2017-02-01,Malnutrition,Malnutrition,Non-Communicable Diseases,433
Moshi,2017-03-01,Malnutrition,Malnutrition,Non-Communicable Diseases,33
Moshi,2017-04-01,Malnutrition,Malnutrition,Non-Communicable Diseases,134
Moshi,2017-05-01,Malnutrition,Malnutrition,Non-Communicable Diseases,135
Moshi,2017-06-01,Malnutrition,Malnutrition,Non-Communicable Diseases,90
Moshi,2017-07-01,Malnutrition,Malnutrition,Non-Communicable Diseases,126
Moshi,2017-08-01,Malnutrition,Malnutrition,Non-Communicable Diseases,81
Moshi,2017-09-01,Malnutrition,Malnutrition,Non-Communicable Diseases,123
Moshi,2017-10-01,Malnutrition,Malnutrition,Non-Communicable Diseases,105
Moshi,2017-11-01,Malnutrition,Malnutrition,Non-Communicable Diseases,83
Moshi,2017-12-01,Malnutrition,Malnutrition,Non-Communicable Diseases,112
Moshi,2018-01-01,Malnutrition,Malnutrition,Non-Communicable Diseases,97
Moshi,2018-02-01,Malnutrition,Malnutrition,Non-Communicable Diseases,96
Moshi,2018-03-01,Malnutrition,Malnutrition,Non-Communicable Diseases,108
Moshi,2018-04-01,Malnutrition,Malnutrition,Non-Communicable Diseases,55
Moshi,2018-05-01,Malnutrition,Malnutrition,Non-Communicable Diseases,50
Moshi,2018-06-01,Malnutrition,Malnutrition,Non-Communicable Diseases,81
